file_path,label
C:\Users\dhruv\Desktop\archive\train\training_data (137).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1370).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1371).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1372).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1373).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1374).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1375).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1376).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1377).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1378).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1379).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (138).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1380).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1381).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1382).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1383).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1384).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1385).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1386).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1387).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1388).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1389).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (139).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1390).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1391).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1392).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1393).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1394).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1395).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1396).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1397).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1398).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1399).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (14).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (140).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1400).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1401).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1402).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1403).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1404).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1405).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1406).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1407).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1408).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1409).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (141).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1410).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1411).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1412).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1413).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1414).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1415).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1416).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1417).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1418).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1419).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (142).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1420).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1421).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1422).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1423).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1424).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1425).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1426).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1427).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1428).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1429).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (143).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1430).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1431).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1432).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1433).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1434).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1435).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1436).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1437).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1438).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1439).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (144).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1440).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1441).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1442).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1443).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1444).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1445).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1446).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1447).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1448).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1449).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (145).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1450).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1451).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1452).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1453).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1454).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1455).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1456).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1457).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1458).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1459).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (146).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1460).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1461).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1462).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1463).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1464).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1465).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1466).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1467).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1468).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1469).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (147).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1470).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1471).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1472).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1473).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1474).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1475).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1476).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1477).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1478).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1479).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (148).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1480).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1481).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1482).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1483).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1484).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1485).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1486).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1487).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1488).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1489).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (149).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1490).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1491).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1492).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1493).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1494).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1495).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1496).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1497).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1498).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1499).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (15).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (150).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1500).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1501).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1502).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1503).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1504).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1505).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1506).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1507).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1508).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1509).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (151).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1510).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1511).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1512).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1513).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1514).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1515).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1516).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1517).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1518).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1519).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (152).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1520).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1521).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1522).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1523).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1524).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1525).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1526).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1527).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1528).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1529).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (153).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1530).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1531).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1532).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1533).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1534).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1535).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1536).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1537).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1538).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1539).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (154).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1540).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1541).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1542).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1543).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1544).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1545).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1546).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1547).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1548).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1549).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (155).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1550).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1551).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1552).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1553).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1554).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1555).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1556).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1557).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1558).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1559).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (156).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1560).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1561).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1562).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1563).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1564).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1565).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1566).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1567).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1568).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1569).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (157).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1570).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1571).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1572).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1573).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1574).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1575).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1576).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1577).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1578).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1579).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (158).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1580).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1581).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1582).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1583).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1584).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1585).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1586).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1587).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1588).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1589).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (159).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1590).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1591).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1592).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1593).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1594).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1595).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1596).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1597).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1598).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1599).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (16).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (160).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1600).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1601).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1602).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1603).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1604).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1605).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1606).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1607).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1608).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1609).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (161).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1610).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1611).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1612).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1613).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1614).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1615).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1616).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1617).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1618).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1619).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (162).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1620).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1621).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1622).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1623).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1624).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1625).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1626).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1627).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1628).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1629).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (163).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1630).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1631).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1632).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1633).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1634).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1635).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1636).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1637).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1638).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1639).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (164).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1640).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1641).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1642).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1643).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1644).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1645).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1646).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1647).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1648).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1649).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (165).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1650).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1651).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1652).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1653).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1654).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1655).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1656).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1657).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1658).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1659).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (166).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1660).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (1661).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (167).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (168).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (169).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (17).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (170).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (171).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (172).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (173).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (174).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (175).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (176).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (177).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (178).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (179).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (18).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (180).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (181).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (182).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (183).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (184).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (185).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (186).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (187).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (188).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (189).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (19).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (190).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (191).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (192).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (193).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (194).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (195).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (196).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (197).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (198).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (199).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (2).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (20).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (200).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (201).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (202).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (203).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (204).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (205).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (206).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (207).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (208).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (209).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (21).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (210).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (211).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (212).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (213).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (214).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (215).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (216).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (217).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (218).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (219).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (22).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (220).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (221).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (222).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (223).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (224).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (225).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (226).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (227).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (228).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (229).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (23).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (230).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (231).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (232).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (233).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (234).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (235).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (236).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (237).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (238).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (239).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (24).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (240).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (241).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (242).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (243).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (244).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (245).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (246).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (247).jpg,train
